A001,A002,A003,A004,A005,A006,A007,A008,A009,A010,A011,A012,A013,A014,A015,A016,A017,A018,A019,A020,A021,A022,A023,A024,A025,A026,A027,A028,A029,A030,A031,A032,A033,A034,A035,A036,A037,A038,A039,A040,A041,A042,A043,A044,A045,A046,A047,A048,A049,A050
9.28336E-05,-0.003925687,-0.001287723,0.001499285,-0.00400711,0.009068402,-0.000232028,0.005543637,-0.002721761,-0.001859716,-0.005188411,-0.004705777,0.003813764,0.000369619,-0.000608238,0.003454779,-0.00164852,-0.001133464,-0.014453663,-0.017544474,-0.01901803,-0.00156231,0.007314235,-0.011208537,0.007124079,-0.003774955,-0.005309015,-0.004762462,-0.006180969,-0.017403779,0.00111094,-0.000383986,0.000855368,0.00322912,-0.002216878,-0.002178928,0.007181542,-0.004002172,0.000520747,-0.016252691,-0.010699273,0.00016052,-0.002097317,0.002268389,0.002797646,-0.004754856,0.001088923,0.000111547,-0.010247181,-0.001840477
0.010413272,-0.01103731,-0.009887554,-0.02050865,-0.002927188,0.007132262,0.000144817,-0.015021542,0.004846633,-0.014596361,-0.009349016,-0.007252398,0.002043802,-0.004350251,-0.009030866,-0.022929301,-0.004806088,-0.006599238,-0.010361502,0.0014434,-0.010189259,-0.007137642,-0.002155498,-0.016086198,0.008786663,-0.010478514,-0.013537875,-0.012844952,-0.011520788,-0.003757815,-0.005410303,-0.004946927,0.004427413,0.003629596,0.001453779,-0.008441536,-0.001192839,-0.010069263,-0.000864767,-0.015938604,0.003515412,-0.001906792,-0.008116623,0.002497346,-0.016601201,-0.01073922,0.005085703,0.000175048,-0.019789424,-0.03299552
0.002716486,0.003963178,0.003014903,0.01096809,0.002561773,0.003291675,-0.001446974,-0.010336329,0.000758902,0.004256326,0.001397803,-0.011346598,-0.001579536,0.001343513,0.000431945,-0.015008594,-0.002498862,-0.002654137,0.001431266,0.007792526,0.010707932,-0.015878793,-0.00589672,0.012860181,-0.005221579,0.005836048,0.007851216,-0.000430515,0.004355833,0.007180239,-0.003585692,-0.012571313,-0.001255746,-0.000420048,-0.008920819,0.003754248,-0.001160486,0.002247764,-0.00210049,0.010833501,0.007797961,0.000931089,0.004587968,-0.008057931,-0.006308212,0.004540508,-0.001291958,-0.001945765,0.007162091,0.000803341
-0.000443805,0.001812181,0.001421971,0.018189322,-0.009915037,-0.002680877,0.000432411,-0.005724158,0.003762091,0.000292589,-0.003948441,-0.003352231,-0.003676599,0.000558308,-0.001072179,-0.013375311,0.001020794,0.001338664,0.006952079,-0.001082003,0.001497919,0.004765468,-0.002643581,0.007255284,-0.006930173,-0.003204408,-0.003240273,-0.002945294,-0.001292318,0.014363437,0.00149518,-0.009062931,0.000349776,-0.003527875,-0.004507544,0.000407264,-0.007503107,-0.010105549,0.000827472,0.021716371,0.009958667,0.004283719,-0.001213964,-0.000769444,0.010939485,0.001345709,-0.002041462,-0.000525248,0.015230917,0.013371297
0.006189612,-0.002141482,-0.004878427,0.008162019,-0.001453798,0.003745463,0.001010834,0.018424582,0.00798673,-0.002683525,-0.006897249,0.004623894,0.009326232,0.000339125,-0.007623605,0.008037438,-0.000222241,-0.000794285,0.009406616,0.006955105,0.00653304,-0.000549756,0.019760787,0.011851663,-0.000756265,0.001645134,-0.000127826,-0.001347264,-0.003172489,0.002322926,-0.00269124,0.00708375,0.001251768,0.013765334,0.011827366,-0.004402538,0.001494004,0.000894318,0.001299086,0.003438312,0.009614562,-0.000289642,-0.002224311,0.008780756,0.006593874,-0.004549345,0.003475701,0.001511066,0.004134776,-0.002519576
-0.007094136,-0.000333602,-0.0002147,-0.017233274,-0.01303408,0.002634449,0.00044072,-0.012111941,-0.012731167,-0.002453106,-0.002663559,-0.012242054,-0.005207992,0.002191313,0.00337968,0.002364353,0.005017836,0.002179232,-0.006658063,-0.009623001,-0.015861096,0.004082925,-0.018295645,-0.008557164,-0.007880631,-0.000606322,0.000810629,0.00060287,0.003274206,-0.010311511,0.001922021,0.011198073,0.002143349,0.001027623,0.002982977,-0.001647715,0.007154141,-0.000154819,0.000666001,-0.005533832,-0.024309654,0.002675243,0.001428394,0.000710258,-0.007319673,-0.000784014,-0.003210757,-0.000121608,-0.014424524,-0.011466344
-0.011804967,-0.001354655,-0.002586736,-0.004926325,-0.01423186,-0.006120935,0.000296601,-0.019799009,-0.004030444,-0.003309137,-0.004243887,-0.020096146,-0.000510434,-0.002381262,-0.004649905,-0.012267929,-0.002670396,-0.004687732,-0.006580052,-0.006921397,-0.008123766,-0.005976982,-0.012202712,-0.011071994,-0.014054287,-2.40811E-05,-0.003264867,-0.002245603,-0.002945005,-0.003220026,-0.004050051,0.011154469,0.007462765,-0.00022742,0.009773,-0.006183654,0.001837777,-0.008964222,0.000159562,-0.003651083,-0.002254206,-0.00297473,-0.005888563,0.005906982,-0.009081494,-0.001069671,-0.003393017,-0.000414754,-0.001937331,-0.005618521
0.002508642,0.002289776,0.00051223,0.009843631,0.000703133,-0.006870486,-2.74014E-05,-0.011440639,-0.00352315,-0.007252634,-0.003778827,-0.008844666,-0.002411661,0.003500195,-0.004433121,-0.021146448,0.003305078,0.003562254,0.009156995,0.003668487,-0.001647274,0.004784726,-0.008182131,0.009595942,0.003507443,-0.001841802,-0.000157783,-0.000810725,-0.001816048,-0.002272673,-0.000139073,-0.002080348,-0.012576477,-0.009865592,-0.00521191,-0.001582198,-0.01032824,0.000612361,-0.000426299,0.004941338,0.006594498,-3.51539E-05,-0.002492864,-0.003033997,0.003449078,0.002686911,-0.009189424,-0.0001229,0.005512083,0.00373372
0.006853105,-0.002822027,-0.000432548,0.019857344,0.009872455,-0.01200613,0.001395252,0.008376663,-0.009598991,-0.000278225,-0.003965438,0.002420107,-0.011953433,-0.001101149,-0.001099674,0.002365774,-0.000630211,-0.002002611,0.008084203,0.008529784,0.004311923,-0.002634273,-0.001311112,0.008699697,-0.00867002,0.00116312,0.000751574,-0.002120267,-0.003048432,-0.002545811,-0.000161933,0.005232746,-0.006049626,-0.011817191,0.002435091,-0.001527299,-0.004748629,0.004732275,0.000890773,0.012024523,0.005083755,-0.000629145,-0.003742407,-0.008598608,-0.007560683,0.001310593,-0.005677009,0.000108695,0.013491874,0.008066779
0.002564692,0.002755436,0.002870648,0.013225009,0.007263583,0.000641471,0.000743676,0.014498024,0.002447718,-0.004388335,0.003760002,0.008379012,-0.001735747,-0.001948991,-0.003978137,-0.006229313,-0.003993085,-0.001914256,0.003491165,0.001640813,0.002724747,-0.005333959,-0.000783728,-0.00055811,-0.00020259,0.0001828,0.000507006,-0.002431854,-0.003369164,0.000434552,-0.000691005,-0.013829377,-0.005717115,-0.006534769,-0.012130041,-0.001276193,0.000912427,-0.003107508,-0.000552556,0.003615559,0.005661729,-0.004104853,-0.002755262,-0.006059129,-0.015196455,0.001230923,-0.001917407,-0.00028564,-0.00312931,0.01531959
-0.008846342,-0.001469326,-0.000350211,0.002735163,-0.009678293,0.004728359,0.001039227,-0.006224582,0.012782842,-0.003555611,-0.005275662,-0.003702549,0.008198758,0.00134854,-0.004348384,0.00099912,-0.001233123,0.00144287,0.003510222,0.021494431,0.009337016,0.00187701,0.008280134,0.00852942,0.002885259,-0.002880692,-0.005735742,-0.007062238,-0.003602837,0.005811177,0.003368541,0.013081158,0.011347104,0.002032182,0.01693252,0.000512226,0.002489268,0.009946822,0.002389285,-0.000976304,0.006538014,-0.002224183,-0.005042743,0.014521464,0.006710859,0.000273939,0.009721371,0.00153861,0.006582741,0.005989013
0.003776795,0.004227511,0.002192888,-0.017056643,-0.00060994,0.01097565,6.34744E-05,0.00484258,0.006833874,0.00271546,0.006307045,0.006430164,0.003078213,-0.002018944,0.003360204,-0.003459163,-0.001655851,0.000344637,-0.010048122,-0.003656688,0.004127099,0.00068376,0.01124627,-0.022526918,0.007664743,0.001263461,0.004106891,0.00237818,0.002302694,0.008003916,-0.000673957,0.014782681,0.007775168,0.003022661,0.008787686,0.004056517,0.005430403,0.000591708,-0.000849222,-0.012771601,0.019593025,-0.002484344,0.002707291,0.006991718,-0.00316903,0.006175051,0.012357522,-1.76949E-05,0.005021047,0.005797477
0.003912151,-0.000523497,-0.004532647,-0.011587254,-0.010412097,-0.011875206,-0.000577611,0.016479892,-0.013232055,0.002174356,0.006536046,0.013484162,-0.019213015,-0.002530999,0.002117382,-0.005056905,-0.005359933,-0.004727296,-0.010743327,-0.016621422,-0.022051062,-0.018608735,-0.017209387,-0.018420315,-0.025321893,-0.003248799,4.91573E-05,-0.007849473,-0.005039029,-0.02601717,-0.000572096,-0.020529857,-0.022957257,-0.017149214,-0.028049991,-6.4336E-05,-0.002788888,-0.024398631,-0.003456218,-0.010198608,-0.037253395,-0.001775948,-0.001905456,-0.021537101,-0.022237681,0.006713893,-0.013365994,-0.001526441,-0.031136647,-0.010906216
-0.003505037,-0.004300614,-0.000610144,-0.004371443,0.000431593,-0.005957476,0.000545085,-0.003948594,-0.012144894,-0.006185392,-0.006319033,-0.007498638,-0.010602258,-0.004438991,0.000405613,-0.012763107,-0.000151875,-0.004425096,-0.012889774,-0.001084762,0.001765922,0.011360614,-0.006411485,0.001682653,-0.011524819,0.000129009,0.001000315,-0.001846162,-0.000536859,0.003584708,-0.00014652,-0.011072226,-0.005534971,-0.01608912,-0.001486313,-0.004165849,-0.01432985,0.002793633,0.000901335,0.000505467,0.000618718,-0.0017658,-0.00132278,-0.015506102,0.004863362,-0.003250089,-0.014451286,-0.000103189,0.009845535,-0.006307373
-0.020911604,-0.003781374,-0.003740912,0.015850476,-0.002022569,-0.004458034,-0.000494445,-0.004348001,-0.000253171,-0.003002318,-0.008837084,-0.005232266,0.010595111,-0.000870153,-0.00065435,0.001081002,0.001281798,0.000728043,0.00069177,0.002342248,-0.00177894,-0.002751643,-0.009288866,0.014241033,0.003903232,-0.001926868,-0.003851066,-0.000859138,-0.003901831,0.008894087,0.003698371,0.002107182,-0.003079894,0.009197802,0.000364443,-0.000163935,0.006123148,0.016361086,-2.81908E-05,0.00960168,0.003281178,0.000776171,0.001307933,0.00011104,0.011740358,-0.008516873,0.000389491,0.000435332,-0.004124092,0.008732344
0.008792513,0.001755659,-0.004582333,-0.017305284,0.019390465,0.006043101,0.000150173,0.012049384,0.013763941,-0.003789803,-0.005368259,0.008086951,0.01379128,-0.001382608,-0.008880677,0.026701362,0.001040193,0.001049412,-0.016175035,-0.016630037,-0.016256958,0.009225049,0.01183249,-0.013351274,0.02974624,-0.000601153,-0.004779122,-0.002779772,-0.002653474,-0.007571358,-0.002051161,0.017396685,0.004791145,0.017034344,0.011550491,-0.005949186,0.011788382,0.006507695,2.18095E-05,-0.008353761,-0.017162894,-0.001008249,-0.006168817,0.013630986,0.005288541,-0.001615208,0.013699431,4.83715E-05,-0.002144543,-0.013721889
-0.001431084,0.000238469,-0.002475551,-0.007370378,0.000584459,-0.014097842,-0.000615966,-0.018729945,-0.002626941,-0.000277413,-0.001007289,-0.015933453,-0.011204552,-0.005086595,0.000163597,-0.004956093,-0.00452872,-0.003875392,-0.013234669,-0.00734846,-0.022312975,-0.002215812,-0.016791852,-0.017954782,-0.003114027,-0.003868077,-0.001268065,-0.006451187,-0.002894245,-0.006251555,-0.002849831,-0.010750157,-0.002299316,-0.015476795,-0.007454518,0.000356086,-0.015848114,-0.000650709,-0.000173783,-0.003670403,-0.014873661,-0.002158595,-0.003646526,-0.012495884,-0.008147926,0.003602364,-0.010106334,1.27647E-05,-0.0043353,-0.019018745
-0.002928123,-0.002409799,-0.00345634,0.005783376,-0.012044599,0.002249923,-6.54673E-05,-0.007455717,0.00862026,-0.001206546,-5.42525E-05,0.002856364,0.004853792,-0.000213103,0.000906685,-0.024116962,-0.001038259,0.000749592,0.005977052,-1.65352E-05,-0.010177275,0.005558238,0.001615952,-0.004972087,-0.003937153,-0.000244436,0.004058332,0.003344975,-8.86216E-05,-0.001781584,-0.001279847,0.003599514,0.004119643,-0.003648816,0.009438861,-0.003456129,-0.000412329,-0.006490651,-0.000657298,0.007082437,-0.005071487,0.001261391,-0.001144534,0.000111616,0.005734138,-0.001131827,0.006319776,-0.000354744,0.002524649,0.006387546
-0.015273875,0.000457584,-0.003144844,-0.010862039,-0.003737297,0.005139413,0.00241752,-0.002854541,0.001804835,-0.001782062,-0.003068916,-0.011289599,0.005353251,-0.002988687,-0.004870176,-0.001313889,0.0011492,-0.000187553,-0.012698741,-0.002851775,-0.005300615,-0.000209652,-0.012292168,-0.002727503,-0.016048684,-0.001524891,-0.003088438,0.00185859,-0.001066086,-0.005787199,0.003203342,0.017026574,0.003174566,0.011440627,0.006915197,-7.31083E-05,0.016141637,-0.001944108,0.002716272,-0.008273162,-0.018647946,-0.001566458,-0.000833667,0.013855796,-0.001286858,-0.003305172,0.008801387,0.001504023,-0.008523981,-0.006525125
0.000908013,-0.00359063,-0.004320595,0.011725257,0.001071766,0.009925966,0.000810878,0.00905064,0.022679513,-0.003730224,-0.003137918,0.011680271,0.015165111,0.003132114,0.002741781,0.00480315,0.003702777,0.004373466,0.021700097,0.020383172,0.016644202,0.013502918,0.000593574,0.00690823,-0.002847299,-0.004949522,-0.008422292,-0.004497823,-0.000355572,0.008721298,-0.000750784,0.009702379,0.02213957,0.010513963,0.024008577,-0.002586258,0.004662544,0.003592043,0.000237057,0.018548967,0.020670013,0.00325684,-0.001354518,0.009352604,0.00136172,-0.00579989,0.00885518,0.000190189,0.026017372,0.010830711
0.011128178,-0.00136094,-0.000754259,-0.014358236,0.015031172,0.005800292,0.000341772,0.009768476,-0.001373778,-0.004103543,0.00261509,0.007646343,-0.003991344,-0.002777333,0.00113431,0.003517757,-0.004486346,-0.00741982,-0.018040137,-0.005960022,0.004456528,0.011812934,0.008609438,-0.007414314,0.014528446,3.58993E-05,-0.001189921,0.001694572,0.002121513,-0.012465358,-0.00541218,0.001640658,-0.00282932,0.001588559,-0.005962577,-0.001943653,-0.004438374,0.000828929,-0.000247595,-0.007787246,-0.011805181,-0.00023902,-0.000650346,-0.010884231,0.003997382,-0.00090954,0.003191819,0.000686769,-0.006571985,-0.015602852
-0.004354935,-0.004291304,0.000854765,0.004425339,-0.006641506,-0.00248574,-7.39285E-05,-0.002358542,0.00436905,-0.003177693,0.001634798,-0.00629787,-0.00473742,-0.003405196,-0.001835272,-0.002193355,0.000738889,-0.000591639,0.004428802,0.008383232,0.0065995,0.012985222,6.21502E-05,-0.001832657,-0.009546644,-0.001189165,0.000262455,-0.008472574,-0.001159326,0.0113105,-0.001958383,-0.008835749,-0.006355462,-0.002364255,-0.002751513,-0.00127903,-0.005278717,0.000815029,0.000215063,0.003659187,0.019229016,0.000358936,-0.004271795,0.005573732,0.003015573,0.001272002,-0.002707965,0.000432021,0.016958343,-0.001329247
0.025967455,-0.003937602,-0.009771111,-0.009718253,0.000416236,0.003193908,-0.000151098,0.011212533,0.003786381,-0.005626488,-0.003612526,0.009466546,0.00446363,0.005020206,-0.002450226,0.004249113,0.002012841,0.002951697,-0.009712884,-0.013192009,-0.002500198,0.004512358,0.004369968,0.004048722,0.002529002,-0.003825466,-0.006250628,-0.009565246,-0.006948672,-0.004488162,0.000881551,0.001474834,-0.006514125,0.003006993,-0.005278199,-0.007209149,-0.002209929,0.003920503,-0.001426189,-0.004642187,-0.013444794,0.001657082,-0.007635415,-0.006140339,0.011963182,-0.002324972,-0.001630254,0.000175634,-0.021198039,-0.005248251
0.000253769,-0.001103814,-0.00015409,0.008064817,0.009126129,-0.006220204,0.000498918,0.002904202,-0.00280452,-0.008108918,-0.008644014,0.000428176,0.000487187,0.000952736,-0.002517648,0.008993107,6.36564E-05,-6.29119E-05,0.012549499,0.003508258,0.00351292,2.46187E-05,-0.003989296,-0.001217495,-0.002268624,-0.009556092,-0.008222913,-0.006421657,-0.006096057,0.00350132,0.005465072,-0.010511838,-0.008399438,-0.002106587,-0.015082308,-0.003110456,-0.004171047,-0.002440195,-0.001096199,-0.004158968,0.015683124,0.00090432,-0.00757605,-0.010499021,-0.001892488,-0.004476808,-0.007374636,-0.001227965,-0.007874086,0.012144905
-0.004657476,-0.000517593,-0.001666108,-0.005767721,0.011388735,-0.011138786,0.000765455,0.013854345,-0.002183613,-0.001693593,-0.001247176,0.011412851,-0.002498651,-4.84147E-05,0.001309953,0.022295446,-0.000240193,-0.000746099,-0.021235364,-0.000321968,-0.008083951,-0.00338742,0.003228179,-0.005579056,0.003440008,0.002347304,0.005432077,-0.001011993,0.002284971,-0.0019725,0.001099471,0.00195823,-0.016121104,-0.009855244,-0.002585814,0.003357283,-0.003530045,0.008637517,0.000447889,0.002359691,-0.015423348,0.00062569,-0.000783332,-0.007404399,0.006527523,0.005835323,-0.001154497,0.000942065,-0.001786312,-0.011024013
0.017170888,-0.003027329,-0.000549397,-0.000605475,0.021943341,-0.005047229,-0.00056881,0.010111088,0.000848001,0.003086662,0.000990191,0.027025834,-0.006861314,-0.001194815,-0.001351604,-0.013247845,-0.0008765,-0.001506567,-0.008019712,-0.002324675,-0.011087599,-0.002683118,0.010515986,0.000801194,0.01202943,-0.001066357,0.001476598,0.001417791,-0.004479648,-0.002089773,-0.001463672,-0.003380807,0.007629966,-0.00543436,0.006328225,0.00149712,-0.003358194,-0.001563253,-0.001053052,-0.005305342,-0.005103032,-0.002185629,-0.000865821,-0.000947895,-0.007318158,-0.000290959,0.002270905,-0.000678263,-0.010445338,-0.006528179
0.011243943,0.003759859,-0.004834637,0.000147709,-0.002712779,-0.011004378,0.001924364,-0.004301653,-0.013351222,0.001019027,0.000159436,-0.01389467,-0.006868618,0.001564873,0.005074388,-0.004947015,0.001103097,0.002439746,-0.006013038,-0.002839285,-0.008191181,-0.004617618,-0.007180523,-0.008250048,0.000282383,-0.00086698,-0.002055918,-0.002546402,-0.000829611,0.000231943,0.001079926,-0.002236508,-0.007476837,-0.001557634,-0.018065662,0.002015441,-0.006399945,0.001551324,0.001834152,0.002439601,0.006259079,-0.003224746,0.004158122,-0.010991478,-0.003909615,-0.001642081,-0.007107474,0.001420071,-0.021028182,-0.017899735
-0.004049173,0.000933328,0.001388058,-0.000602547,-1.34359E-05,-0.007872877,-0.000723157,-0.001833052,0.00535953,0.003221,-0.001503575,-0.004015526,-0.002235561,0.001953078,0.003507962,-0.003085668,0.001631895,0.003206891,-0.000283479,0.000855332,0.002844309,0.002598188,-0.010974555,-0.006364309,-0.023528029,-0.000789569,0.001309826,-0.002423352,-0.001143145,-0.002905674,0.002334382,-0.003715943,0.005000517,-0.002904425,0.005688862,0.000723786,-0.003124615,0.006861015,-0.001472052,0.002433635,0.003665685,7.92521E-06,-0.002153869,-0.000601688,-0.006510659,0.002149222,-0.005744048,-0.001317774,0.001929898,-0.00153458
-0.006075923,-0.003003698,-0.006296104,0.003410964,0.015215992,-0.005940648,-0.000873035,-0.002062437,-0.00622048,-0.009953001,-0.00827026,-0.012047131,-0.013421625,-0.000320437,-0.005776338,-0.015435114,-0.001620632,-0.000489043,-0.014098794,0.008460005,0.015481196,0.001592799,-0.011696837,0.002378577,-0.008513586,-0.003982603,-0.011852747,-0.012126395,-0.006325377,0.006874933,-0.001279209,-0.007706303,0.008349764,-0.001738325,-0.011708023,-0.005707025,-0.010915142,-0.00425831,-0.001025289,0.010577936,0.007357294,-0.000947809,-0.006634405,-0.006681889,-0.004441239,-0.008092559,-0.013271896,-0.000375658,0.003912406,-0.008225424
-0.000736104,-0.001537187,-0.002994878,-0.007879366,0.00289321,0.001422305,-2.01662E-05,-0.012498488,0.014023555,0.001809648,-0.003751581,-0.002286936,0.010786806,0.003103591,0.001653822,-0.003453115,0.001472063,0.002909782,-0.012001312,-0.000404248,-0.005546755,-0.003729407,-0.004041435,0.001963528,-0.001432397,-0.002089058,-0.004187921,0.00237553,0.000885138,0.006973501,0.004327636,0.001588309,0.006819967,0.000502122,0.008904275,0.005508003,-0.004243199,0.003473404,-0.000833051,0.006976421,-0.010902897,0.000930989,0.000947643,0.001597439,0.007806539,0.000196638,0.008890643,-0.001106032,-0.004101766,-0.017232224
-0.006969226,-0.003322094,-0.00689724,-0.006106799,0.013182998,0.008208256,-0.001568711,0.002938416,0.008607571,-0.0084323,-0.002023563,-0.000998933,0.008044598,-0.003064819,-0.005633332,0.00914244,0.000459624,0.000372829,-0.014748154,0.005369806,-0.005396763,0.008687739,0.006637842,-0.018760413,0.015517009,0.001478166,-0.005162089,0.000142927,-0.00529828,0.006104916,0.000962226,0.013060617,0.004439149,-0.002310206,0.014691327,-0.00824033,0.001782069,0.005104124,-0.001386981,0.006065299,-0.004909309,2.25482E-05,-0.00419501,0.013747972,-0.00187463,-0.00627891,0.004247247,-0.000926825,0.013886656,-0.014050417
0.018138708,0.000130061,0.00185901,-0.003466726,0.017984955,0.000127359,0.001250687,0.013069507,0.001927835,-0.000263268,-0.000123467,0.025256296,0.005625178,-0.000848063,0.003288532,0.017970279,0.000291802,-0.001741383,-0.0042448,0.000868429,-0.002485449,0.00380379,0.012620352,-0.001870269,0.026705671,-0.000416323,0.000788066,0.002082686,0.003800239,0.00166487,0.001356978,0.002049441,0.004277973,-0.000282462,0.008446782,0.002596647,0.006729877,0.000101636,0.00147556,-0.005803921,3.73016E-05,0.000616128,0.003028287,0.007418682,-0.002767638,-0.000926725,0.001141498,7.13393E-05,-0.001512233,0.007393296
-0.011386955,-0.002960404,-0.001402194,0.006505438,-0.025929708,-0.00817524,-0.000473622,-0.048988965,0.000120637,-0.011284995,-0.005944017,-0.043686547,-0.003929334,-9.34563E-05,-0.00745071,-0.032151802,4.63695E-05,0.003305766,0.005664728,0.000456191,-0.001587416,-0.002558272,-0.033852791,0.004520728,-0.026843228,-0.005387549,-0.007836431,-0.008213902,-0.00703922,0.010477328,0.002171317,-0.011912811,-0.003067004,-0.011762269,-0.008784766,-0.002943559,-0.011511344,0.007499616,-0.001800037,0.003067148,0.013285653,-0.003029263,-0.00917169,-0.004250831,-0.005884695,-0.004182255,-0.008254753,-0.00138662,-0.012655895,-0.003639191
0.017233219,-0.004124533,-0.005940571,0.007067023,-0.001270042,-0.005665204,3.62128E-05,-0.009524453,-0.004388166,-0.004771679,-0.004957289,-0.017713884,0.003224039,0.000369331,-0.003485869,-0.017217354,-0.001204729,-0.001605583,0.005131789,0.003082919,0.008210312,-0.002560609,0.003170051,-0.000113285,-0.001155004,-0.002721278,-0.003524813,-0.003017197,-0.003876827,0.003203548,-0.000387884,-9.09776E-05,-0.007796356,-0.003436119,-0.000225768,-0.009482357,-0.005550568,-0.011060108,0.000110667,0.003267254,0.009526293,0.000654683,-0.004997743,-0.000764848,0.000989817,-0.006125005,-0.003851827,0.000502337,0.023133569,0.006372723
-0.01101227,-0.002372983,0.001133964,-0.036422524,0.00538216,0.001666767,0.000142226,0.013815383,-0.008656502,-0.00141617,0.000788148,0.017640258,-0.010729735,-0.001424558,-0.003720907,0.016960132,-0.002435205,-0.001449015,-0.027088128,-0.025302621,-0.014548241,-0.004119596,0.009212088,-0.022631314,0.000881667,0.000490054,-0.001732635,-0.000170695,0.000673961,-0.021059601,-0.001383975,-0.00197592,-0.007872195,-0.003810294,-0.010077907,0.001663904,0.002123434,0.004932706,-0.000863508,-0.02879836,-0.02446115,-0.003764651,-0.002144862,-0.003820656,0.006205147,0.000225296,0.000483651,-0.000319056,-0.018859653,-0.019039116
0.013634822,-0.001419516,-0.001661634,0.012979417,0.01145583,-0.004014643,0.000336078,0.027454047,0.00542897,-0.006943245,-0.003102409,0.023170224,0.003629416,0.000854952,-0.000264687,0.011519452,0.003415136,0.003861219,0.007719665,0.010549678,0.009705562,0.011374412,0.016191935,0.006011314,0.012303333,-0.003675431,0.00055788,-0.004391936,-0.00423093,0.00364314,0.000160296,0.00306875,-0.011530139,0.003987274,0.002773029,-0.006152041,-0.000301905,0.002352239,-0.000164688,0.008797716,0.015261691,-0.00101741,-0.005436078,0.008934463,-0.000980687,-0.000913932,-0.003903836,3.23529E-05,0.014187425,0.003029274
-0.008968805,0.008994962,-0.001057243,-0.009693209,-0.004244273,-0.002759347,-0.000661237,-0.011969174,-0.002309334,0.006247994,0.003704237,-0.011931513,-0.001621413,-0.000592606,3.40284E-05,0.010372323,0.000152441,0.001957141,-0.013993216,-0.021049987,-0.023480851,-0.006800902,-0.014226798,-0.022977679,0.000851026,0.006723216,0.002333094,0.00480603,0.002658796,-0.006088526,0.001441621,-0.003047459,0.003402528,0.002500954,-0.004152801,0.004765974,-0.000334917,-0.000937504,-0.000928037,-0.007260208,-0.005056722,0.002012754,0.008855848,-0.001050073,-0.003759356,0.000715273,-0.003106455,-0.00047278,-0.025319677,-0.01757228
-0.004348755,-0.002265709,-0.004751153,0.002094333,0.001241745,-0.00793933,-0.000776781,-0.010936666,-0.005628302,-0.003582689,-0.003689031,-0.012917146,-0.00965228,0.000300646,-0.002147024,-0.007156883,3.63425E-05,0.0002532,-0.009901755,0.004153996,0.016558563,-0.000645774,-0.005280386,0.009361419,-0.009052895,-0.002927605,-0.008058858,-0.011194481,-0.003417713,0.004098135,0.002842896,0.000237174,0.003804719,0.002260502,-0.008269491,-0.001478578,-0.000382938,0.007934216,-0.000219309,0.006667197,0.001137925,-9.33504E-05,-0.00420562,0.001309048,0.001184913,-0.004309727,-0.00745891,-0.00029314,0.000708274,0.006867143
0.008586921,0.001339752,0.006639549,-0.004694576,-0.002127587,0.000993049,0.000657794,0.002364626,-0.012889898,0.009423242,0.011715654,0.0124921,-0.009057947,0.001657544,0.007548562,0.022182072,0.002523714,0.000262131,0.002207171,-0.007041437,-0.015027085,0.015554674,0.002647414,-3.97225E-05,0.004348934,0.006830829,0.008501726,0.009631755,0.008925525,-0.008762495,0.001686222,-0.007313581,-0.00817592,-0.009310588,-0.006714369,0.007669069,-0.009047022,-0.00876307,0.000494546,-0.020832731,-0.006799612,-0.000199182,0.007545766,-0.005110913,0.01446172,0.005191582,-0.006575307,-9.21256E-05,-0.017064922,-0.015647846
-0.011905499,-0.00661342,-0.001929392,0.005365152,-0.006220395,-0.00716162,-0.000558889,-0.01915706,-0.00267967,-0.001524968,-0.007188396,-0.023564572,-0.003542631,-0.00053222,-0.004508721,-0.007851129,-0.000750354,-0.00162713,0.002150417,-0.00618486,-0.010449383,-0.001359486,-0.024379234,0.002647739,-0.010845188,-0.003967677,-0.004573755,-0.002992993,-0.007839989,-0.006683123,-0.001185501,-0.004717343,0.00469472,-0.003216312,0.003769751,0.000991319,0.002604456,0.002801295,-0.001121234,-0.002783635,-0.008784977,-0.001107407,-0.005305292,-0.004426284,-0.018846294,-0.002992939,-0.005781869,-0.00090468,-0.019944903,0.003813185
0.004857353,0.002880539,0.002476283,0.003274796,0.0061648,-0.001617009,0.001007213,0.004952344,0.007396683,0.005773791,-0.002554638,-0.009842584,0.008464166,0.004221213,-0.00221205,0.009677501,0.003997348,0.001783833,0.002079215,-0.002053066,0.00545829,0.003315927,0.007138571,-0.00076652,-0.006751153,0.003972981,0.005153535,-0.000182371,0.001810831,0.013692148,3.73158E-06,-0.001694118,-0.003486413,0.009160229,0.001195482,0.00607577,0.000774074,0.013103851,0.001515385,0.003363519,0.017012893,0.000503537,-0.00031266,0.006809038,0.013132561,0.005581979,-0.001825612,-0.000489824,0.006120705,0.009732605
